Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_MRP2
1,7.55,1,0.030938774,6,121.0072,6,2004,2,1,1,2082.6224,1
1,12.6,0,0.026174636,0,127.102,5,1985,1,2,3,3415.554,1
1,19.7,1,0.160671255,3,254.7014,6,2004,2,1,1,3570.0196,3
1,13.0,1,0.070243155,13,65.7484,1,1987,0,2,1,391.4904,0
1,12.6,1,0.038313981,6,109.957,5,1985,1,2,3,4504.137,1
1,11.8,1,0.170548238,3,113.8834,9,1999,1,0,1,1382.2008,1
1,20.35,0,0.060794097,0,233.6616,9,1999,1,0,1,2577.9776,3
1,16.85,0,0.036446751,13,90.3488,9,1999,1,0,1,996.0368,1
0,7.63,0,0.061188147,14,94.0436,7,2002,1,1,1,1134.5232,1
1,15.75,0,0.054884821,0,195.3452,1,1987,0,2,1,1761.7068,2
1,18.2,1,0.026064486,0,241.8196,8,1997,2,0,1,4097.3332,3
1,13.85,1,0.025936747,5,164.921,9,1999,1,0,1,2609.936,2
1,10.895,0,0.035949725,6,132.9284,2,2007,1,1,1,3295.71,1
1,15.6,0,0.045168898,4,242.9854,3,2009,1,2,2,2175.1686,3
2,11.3,0,0.04767798,9,181.466,1,1987,0,2,1,3775.086,2
2,20.0,0,0.058812134,8,111.6544,2,2007,1,1,1,1565.9616,1
1,19.35,1,0.018667601,13,112.9544,2,2007,1,1,1,2908.2144,1
1,15.6,0,0.087646694,13,221.5798,1,1987,0,2,1,5509.495,3
1,12.6,0,0.19033746,13,159.4578,4,1985,2,0,0,160.4578,2
1,10.195,1,0.045165796,6,118.4808,3,2009,1,2,2,1640.5312,1
1,12.6,0,0.039385518,13,164.8526,5,1985,1,2,3,2631.2416,2
1,9.5,1,0.010914988,13,183.8608,6,2004,2,1,1,2572.6512,2
1,12.6,0,0.034203092,0,43.3086,5,1985,1,2,3,624.5204,0
1,10.65,1,0.085268317,13,229.7668,9,1999,1,0,1,3916.2356,3
1,12.6,1,0.084354713,3,215.5218,5,1985,1,2,3,4915.6014,3
1,7.35,0,0.028571132,6,40.8454,1,1987,0,2,1,587.2356,0
0,15.7,0,0.037383778,14,179.7634,3,2009,1,2,2,1817.634,2
1,12.6,0,0.042354152,6,227.272,5,1985,1,2,3,7017.532,3
1,15.85,0,0.043410693,15,39.4164,3,2009,1,2,2,154.4656,0
1,13.8,1,0.056872392,13,231.1984,8,1997,2,0,1,5097.3648,3
1,9.195,1,0.051573903,0,79.8644,1,1987,0,2,1,785.644,1
1,9.3,0,0.016113019,4,248.8092,2,2007,1,1,1,5976.2208,3
1,15.1,0,0.052295514,10,242.9512,1,1987,0,2,1,4847.024,3
1,19.1,0,0.097127867,6,234.4958,3,2009,1,2,2,1635.8706,3
1,11.6,1,0.077284566,5,172.4106,9,1999,1,0,1,4277.765,2
2,7.27,0,0.046653872,8,98.6384,7,2002,1,1,1,1970.768,1
2,19.35,0,0.02775746,8,62.5168,9,1999,1,0,1,1534.0032,0
0,12.6,0,0.003574698,7,154.6998,5,1985,1,2,3,3229.7958,2
1,10.5,1,0.11733375,0,164.121,2,2007,1,1,1,2773.057,2
1,12.5,1,0.081684728,6,92.3488,1,1987,0,2,1,1177.1344,1
1,12.6,0,0.079261744,13,81.825,4,1985,2,0,0,83.225,1
1,17.75,0,0.030410273,4,256.0672,1,1987,0,2,1,2045.3376,3
2,9.0,0,0.069938838,8,264.8884,2,2007,1,1,1,2914.8724,3
0,17.85,0,0.037885683,14,190.4188,9,1999,1,0,1,952.094,2
0,4.61,0,0.123151947,7,175.2396,3,2009,1,2,2,2093.2752,2
1,7.155,1,0.169137707,1,35.2874,2,2007,1,1,1,388.1614,0
1,12.3,0,0.009429612,0,71.338,7,2002,1,1,1,1098.57,1
2,7.93,0,0.071076672,8,44.9086,1,1987,0,2,1,802.9548,0
0,8.01,0,0.070234306,7,34.9532,6,2004,2,1,1,539.298,0
1,9.8,0,0.043663452,13,217.185,0,1998,2,2,0,432.77,3
1,12.6,1,0.059110912,10,199.3426,4,1985,2,0,0,395.4852,2
2,19.6,0,0.042324556,8,150.9024,0,1998,2,2,0,303.6048,2
2,16.5,0,0.012657494,8,36.3506,9,1999,1,0,1,872.8638,0
1,12.6,0,0.048857925,1,61.0194,9,1999,1,0,1,1052.6298,0
1,14.1,0,0.090185027,3,140.2496,2,2007,1,1,1,2681.8424,2
2,6.38,0,0.015186146,9,144.947,9,1999,1,0,1,3435.528,2
1,12.6,0,0.155541973,10,159.7578,5,1985,1,2,3,641.8312,2
2,12.3,0,0.052502049,9,190.853,8,1997,2,0,1,4364.319,2
1,15.6,0,0.172596885,6,114.8518,8,1997,2,0,1,2163.1842,1
1,15.0,0,0.118868155,13,229.4694,6,2004,2,1,1,5937.6044,3
2,11.6,0,0.037639672,8,98.4042,9,1999,1,0,1,1388.8588,1
1,12.6,1,0.021031586,3,164.7184,4,1985,2,0,0,495.3552,2
2,12.6,0,0.069968018,11,83.9908,4,1985,2,0,0,167.7816,1
1,17.85,0,0.087963415,1,193.3794,2,2007,1,1,1,4291.7468,2
1,14.8,1,0.043885147,1,108.757,6,2004,2,1,1,1867.569,1
0,7.905,0,0.064163983,7,229.9694,9,1999,1,0,1,4567.388,3
1,11.8,1,0.02592132,10,101.9674,6,2004,2,1,1,1731.7458,1
1,14.0,0,0.023734872,0,103.2332,8,1997,2,0,1,1845.5976,1
1,14.85,1,0.053921264,0,123.0072,9,1999,1,0,1,1960.1152,1
2,7.39,0,0.120770963,11,143.447,3,2009,1,2,2,2290.352,2
1,15.0,0,0.118791698,13,229.9694,1,1987,0,2,1,4339.0186,3
1,12.6,0,0.034717799,3,179.4344,5,1985,1,2,3,6066.7696,2
1,19.7,0,0.041823046,5,108.0912,7,2002,1,1,1,1965.4416,1
1,10.8,0,0.164724567,10,98.4042,0,1998,2,2,0,99.2042,1
2,12.6,0,0.174336148,8,184.0608,5,1985,1,2,3,6431.628,2
1,12.6,1,0.006295472,0,122.4098,5,1985,1,2,3,3735.8038,1
1,12.6,1,0.093463546,5,189.1214,5,1985,1,2,3,2261.0568,2
1,12.6,0,0.067520165,6,211.3586,4,1985,2,0,0,422.1172,3
0,9.6,0,0.161182103,14,165.3158,0,1998,2,2,0,334.2316,2
1,10.695,0,0.053296868,5,59.6904,8,1997,2,0,1,937.4464,0
1,21.1,1,0.161474419,6,62.9168,6,2004,2,1,1,1086.5856,0
0,12.6,0,0.041740624,4,98.3042,4,1985,2,0,0,198.4084,1
0,6.135,0,0.079293753,14,111.286,3,2009,1,2,2,2263.72,1
1,16.2,0,0.044472637,5,43.3454,2,2007,1,1,1,922.7988,0
1,15.7,0,0.073816097,0,253.4724,7,2002,1,1,1,2013.3792,3
1,17.2,1,0.012080016,3,164.4184,2,2007,1,1,1,2641.8944,2
2,12.15,0,0.02859825,9,150.4708,8,1997,2,0,1,2257.062,2
1,8.63,1,0.055084019,13,114.7518,0,1998,2,2,0,455.4072,1
1,15.0,1,0.162093059,3,182.5266,3,2009,1,2,2,1290.9862,2
1,12.6,0,0.024546148,5,34.619,4,1985,2,0,0,36.619,0
1,12.6,0,0.118783796,0,108.5596,5,1985,1,2,3,1725.7536,1
1,8.975,1,0.052836076,3,86.6224,7,2002,1,1,1,1619.2256,1
1,12.15,0,0.037889224,10,64.7826,6,2004,2,1,1,904.1564,0
1,6.895,0,0.022587621,10,143.7812,2,2007,1,1,1,1994.7368,2
1,12.6,0,0.036213953,13,92.5488,5,1985,1,2,3,2625.9152,1
1,8.325,0,0.029779207,6,39.3138,6,2004,2,1,1,974.7312,0
0,8.785,0,0.020693619,14,153.1656,2,2007,1,1,1,1853.5872,2
0,12.6,0,0.042037073,4,172.6764,5,1985,1,2,3,6183.9504,2
1,19.35,1,0.062516602,0,163.9184,6,2004,2,1,1,3137.2496,2
1,17.5,1,0.012620221,4,144.8102,0,1998,2,2,0,291.6204,2
1,16.75,1,0.008615,10,72.4038,2,2007,1,1,1,739.038,1
1,8.895,1,0.137618927,5,161.5236,6,2004,2,1,1,1772.3596,2
1,7.71,1,0.047588696,4,122.4756,8,1997,2,0,1,605.878,1
2,12.6,0,0.050790917,9,142.7786,4,1985,2,0,0,144.4786,2
1,15.7,1,0.037864721,5,124.1046,8,1997,2,0,1,1120.5414,1
1,16.7,0,0.070551723,4,217.685,2,2007,1,1,1,2163.85,3
2,20.35,0,0.021326471,9,76.1328,8,1997,2,0,1,772.328,1
2,12.5,0,0.018955479,8,100.1384,2,2007,1,1,1,2167.8448,1
1,15.1,1,0.105666833,6,41.6796,8,1997,2,0,1,495.3552,0
2,14.0,0,0.040725405,9,43.4454,0,1998,2,2,0,41.9454,0
0,8.365,0,0.072252888,7,39.6506,2,2007,1,1,1,834.9132,0
1,10.695,1,0.061008889,2,177.5712,2,2007,1,1,1,2636.568,2
2,5.21,0,0.011007815,9,259.5962,6,2004,2,1,1,2848.9582,3
0,8.01,0,0.070247589,7,37.5532,8,1997,2,0,1,1366.2216,0
1,5.88,1,0.030294931,5,104.099,9,1999,1,0,1,412.796,1
2,5.615,0,0.210511558,8,121.373,0,1998,2,2,0,123.173,1
1,19.7,0,0.0650227,3,87.0198,9,1999,1,0,1,697.7584,1
1,12.6,1,0.173587926,4,60.0194,4,1985,2,0,0,123.8388,0
1,18.25,1,0.183579854,4,110.857,9,1999,1,0,1,1977.426,1
1,15.35,1,0.113678422,6,189.7504,3,2009,1,2,2,2492.7552,2
1,12.6,0,0.078174543,3,39.9506,5,1985,1,2,3,721.0614,0
1,10.3,0,0.027292686,6,101.2042,1,1987,0,2,1,396.8168,1
1,13.65,1,0.026602089,10,35.1532,8,1997,2,0,1,790.9704,0
1,8.615,0,0.116226984,6,95.9436,6,2004,2,1,1,2741.7644,1
1,5.8,0,0.131221393,4,87.8172,7,2002,1,1,1,1070.6064,1
1,8.3,0,0.035409328,6,36.2506,9,1999,1,0,1,834.9132,0
1,5.155,0,0.083327693,5,247.2776,9,1999,1,0,1,5944.2624,3
1,8.895,1,0.08125293,13,49.8008,7,2002,1,1,1,1062.6168,0
1,15.5,0,0.103422709,13,144.847,6,2004,2,1,1,1717.764,2
1,6.325,0,0.125688044,5,100.9042,3,2009,1,2,2,2083.2882,1
1,12.6,1,0.187443314,6,145.8786,4,1985,2,0,0,288.9572,2
1,9.3,0,0.04295842,6,89.3172,6,2004,2,1,1,2051.9956,1
2,12.6,0,0.034938717,9,49.0034,5,1985,1,2,3,826.2578,0
2,20.6,0,0.045603215,8,149.2392,3,2009,1,2,2,4026.7584,2
1,15.5,1,0.085834992,5,49.6692,8,1997,2,0,1,788.3072,0
2,9.195,0,0.048050783,9,105.6622,6,2004,2,1,1,1693.7952,1
1,5.695,0,0.065589906,5,258.2646,8,1997,2,0,1,5410.9566,3
1,12.6,0,0.173529036,6,113.2834,5,1985,1,2,3,4376.9692,1
1,5.94,1,0.029492018,1,188.0556,3,2009,1,2,2,938.778,2
1,6.36,0,0.121225455,6,45.906,2,2007,1,1,1,1118.544,0
0,12.6,0,0.114475357,14,160.9236,5,1985,1,2,3,2255.7304,2
2,14.85,0,0.060927824,9,254.8698,1,1987,0,2,1,4819.7262,3
2,14.5,0,0.019459164,11,161.621,1,1987,0,2,1,2120.573,2
1,10.3,1,0.050070476,3,77.896,8,1997,2,0,1,1278.336,1
1,12.15,0,0.06227604,15,37.9532,6,2004,2,1,1,1078.596,0
1,11.5,0,0.046217345,13,120.3124,7,2002,1,1,1,474.0496,1
2,19.1,0,0.177270016,9,174.0422,8,1997,2,0,1,1724.422,2
1,12.6,1,0.080127283,13,168.7132,4,1985,2,0,0,338.2264,2
1,15.5,1,0.076059648,0,265.1568,3,2009,1,2,2,2109.2544,3
1,7.31,0,0.026788937,13,110.357,8,1997,2,0,1,3185.853,1
1,18.7,0,0.089197963,13,257.3672,1,1987,0,2,1,2045.3376,3
1,7.0,0,0.151279591,3,107.028,1,1987,0,2,1,2876.256,1
1,12.5,0,0.112203445,3,121.144,6,2004,2,1,1,1438.128,1
2,9.395,0,0.039961837,11,84.0908,8,1997,2,0,1,419.454,1
1,10.5,1,0.048207017,4,45.9376,8,1997,2,0,1,575.2512,0
1,5.785,1,0.064871045,6,262.1252,0,1998,2,2,0,786.9756,3
1,16.7,1,0.042685217,4,120.7782,9,1999,1,0,1,1072.6038,1
1,5.845,1,0.105181277,5,214.4218,9,1999,1,0,1,5343.045,3
1,9.395,0,0.103751236,13,235.8932,8,1997,2,0,1,942.7728,3
1,5.94,0,0.035028853,3,179.8344,3,2009,1,2,2,1249.0408,2
1,6.15,0,0.046262201,0,97.8384,6,2004,2,1,1,2069.3064,1
1,20.35,0,0.060688248,0,234.2616,6,2004,2,1,1,4687.232,3
1,17.1,1,0.078347922,3,141.8838,0,1998,2,2,0,280.9676,2
1,5.765,0,0.081944045,0,36.7164,1,1987,0,2,1,849.5608,0
1,12.65,0,0.123726711,10,107.7938,2,2007,1,1,1,2251.0698,1
1,10.5,1,0.013485235,13,140.0154,1,1987,0,2,1,3119.9388,2
1,18.25,0,0.077659918,13,260.2962,1,1987,0,2,1,1035.9848,3
1,19.2,0,0.100074524,5,110.2886,8,1997,2,0,1,778.3202,1
0,15.7,0,0.037289996,14,182.7634,9,1999,1,0,1,3453.5046,2
1,10.3,1,0.050028809,3,80.096,1,1987,0,2,1,239.688,1
2,13.65,0,0.077234113,8,56.893,8,1997,2,0,1,1188.453,0
2,16.6,0,0.016197216,8,108.8596,1,1987,0,2,1,970.7364,1
1,9.6,0,0.051571772,13,258.462,7,2002,1,1,1,4673.916,3
1,11.85,1,0.055672032,0,50.5666,1,1987,0,2,1,922.7988,0
1,12.6,1,0.066336811,0,154.1656,4,1985,2,0,0,617.8624,2
2,8.6,0,0.032672263,8,141.2154,9,1999,1,0,1,709.077,2
1,20.7,1,0.047491371,4,213.9876,8,1997,2,0,1,2143.876,3
1,11.8,1,0.077154417,13,35.7558,2,2007,1,1,1,577.2486,0
1,12.6,1,0.087692636,6,162.5526,4,1985,2,0,0,328.9052,2
1,12.6,1,0.074221559,4,255.9356,3,2009,1,2,2,4832.3764,3
0,20.7,0,0.092834313,4,77.667,9,1999,1,0,1,2220.443,1
2,15.85,0,0.020571083,9,41.6112,3,2009,1,2,2,255.6672,0
2,6.36,0,0.005978595,9,163.6526,8,1997,2,0,1,1151.1682,2
1,9.3,1,0.033489979,10,156.6314,9,1999,1,0,1,1241.0512,2
1,12.6,0,0.166609517,0,157.6604,4,1985,2,0,0,316.9208,2
1,20.7,0,0.021552357,0,157.0288,2,2007,1,1,1,2985.4472,2
1,12.6,0,0.130321652,4,88.7172,5,1985,1,2,3,3301.0364,1
1,18.85,1,0.068059156,4,120.344,9,1999,1,0,1,1797.66,1
2,16.6,0,0.027573983,9,176.6344,6,2004,2,1,1,2676.516,2
2,12.5,0,0.103442268,9,170.8448,8,1997,2,0,1,4942.8992,2
1,12.85,0,0.168312678,5,45.906,1,1987,0,2,1,885.514,0
1,7.855,1,0.162205516,0,36.2848,3,2009,1,2,2,1155.8288,0
1,19.35,1,0.076744561,13,113.4518,6,2004,2,1,1,1593.9252,1
1,17.5,0,0.015591925,6,184.8266,7,2002,1,1,1,2766.399,2
1,17.75,1,0.067639698,0,187.624,7,2002,1,1,1,1491.392,2
0,13.15,0,0.056516756,14,143.4812,9,1999,1,0,1,854.8872,2
1,5.365,1,0.140213762,12,173.7764,6,2004,2,1,1,4637.9628,2
1,13.1,0,0.006075007,5,187.5898,7,2002,1,1,1,2432.1674,2
1,7.075,0,0.022612742,5,97.0068,7,2002,1,1,1,1944.136,1
1,9.3,0,0.066770664,5,180.5292,6,2004,2,1,1,2189.1504,2
1,12.3,0,0.186250852,0,37.2874,0,1998,2,2,0,176.437,0
1,16.2,1,0.016639482,5,95.8726,1,1987,0,2,1,1076.5986,1
2,18.85,0,0.040599963,9,244.0144,2,2007,1,1,1,5635.3312,3
0,8.01,0,0.070533748,7,34.2532,3,2009,1,2,2,467.3916,0
1,12.6,1,0.01251245,13,38.748,4,1985,2,0,0,79.896,0
1,12.6,1,0.022807826,6,183.495,5,1985,1,2,3,4577.375,2
1,17.35,1,0.041474232,5,93.0804,8,1997,2,0,1,826.9236,1
1,12.6,1,0.055289464,1,222.5088,5,1985,1,2,3,7158.6816,3
2,14.65,0,0.083698962,9,163.4552,3,2009,1,2,2,2599.2832,2
1,12.8,0,0.076045655,6,96.541,6,2004,2,1,1,3765.099,1
2,12.6,0,0.116366304,8,158.363,5,1985,1,2,3,4068.038,2
1,6.65,0,0.053279839,3,147.7734,6,2004,2,1,1,2078.6276,2
2,6.675,0,0.021648305,9,35.6874,1,1987,0,2,1,952.7598,0
1,6.69,1,0.037060755,10,176.837,3,2009,1,2,2,1411.496,2
1,7.6,1,0.142699588,15,171.7448,7,2002,1,1,1,4431.5648,2
1,7.51,0,0.103726639,13,110.6544,1,1987,0,2,1,1901.5248,1
1,12.6,1,0.158424516,6,62.4194,5,1985,1,2,3,2291.0178,0
1,12.6,1,0.08234117,10,185.7608,4,1985,2,0,0,1470.0864,2
1,11.0,1,0.087847141,5,156.863,8,1997,2,0,1,2972.797,2
2,12.6,0,0.158562708,9,194.711,4,1985,2,0,0,196.411,2
1,17.25,1,0.047458754,13,95.8068,3,2009,1,2,2,1263.6884,1
0,12.6,0,0.047377447,14,150.6682,4,1985,2,0,0,457.4046,2
1,6.36,0,0.120443298,6,45.406,1,1987,0,2,1,1118.544,0
2,11.15,0,0.032229348,8,163.2526,1,1987,0,2,1,1480.0734,2
1,12.6,1,0.127638966,0,104.5332,5,1985,1,2,3,2563.33,1
2,18.0,0,0.047473135,9,170.5422,7,2002,1,1,1,3103.9596,2
1,7.825,1,0.149986868,5,158.8288,6,2004,2,1,1,1414.1592,2
2,14.85,0,0.102065622,9,254.2698,0,1998,2,2,0,1775.6886,3
1,12.6,0,0.114243048,13,174.937,4,1985,2,0,0,176.437,2
1,20.5,1,0.019183756,5,83.7592,1,1987,0,2,1,1403.5064,1
1,10.395,0,0.112324552,13,60.622,7,2002,1,1,1,778.986,0
0,12.6,0,0.068153091,14,36.019,4,1985,2,0,0,73.238,0
1,13.3,1,0.071597469,6,60.8536,7,2002,1,1,1,918.804,0
1,12.6,1,0.052473797,3,83.6224,5,1985,1,2,3,3494.1184,1
1,19.35,1,0.076914745,13,114.8518,7,2002,1,1,1,1707.777,1
1,16.5,1,0.079837509,6,102.1332,9,1999,1,0,1,1743.0644,1
1,5.63,1,0.024520854,10,102.8306,1,1987,0,2,1,1986.0814,1
1,12.35,0,0.02678995,3,58.9246,3,2009,1,2,2,926.7936,0
2,9.8,0,0.024432767,8,116.4492,7,2002,1,1,1,2780.3808,1
1,5.305,1,0.047220268,10,181.9608,3,2009,1,2,2,2388.8904,2
1,18.5,1,0.045534457,4,146.3102,9,1999,1,0,1,3645.255,2
2,6.525,0,0.090806457,9,86.4882,2,2007,1,1,1,1631.8758,1
1,12.35,1,0.033813351,10,198.1426,9,1999,1,0,1,3757.1094,2
2,7.935,0,0.031730739,9,261.091,6,2004,2,1,1,2366.919,3
1,15.85,1,0.102262138,10,47.1744,0,1998,2,2,0,90.5488,0
1,10.5,0,0.052511611,5,90.783,1,1987,0,2,1,1258.362,1
1,12.6,1,0.056713056,6,223.8088,5,1985,1,2,3,5592.72,3
1,8.85,0,0.053950661,6,182.7292,9,1999,1,0,1,4925.5884,2
1,13.1,1,0.044192372,6,180.3318,8,1997,2,0,1,2345.6134,2
1,12.6,0,0.046958533,0,101.3016,5,1985,1,2,3,2327.6368,1
2,15.1,0,0.055829496,9,140.2496,6,2004,2,1,1,2681.8424,2
1,17.7,1,0.13498355,15,184.4924,1,1987,0,2,1,3146.5708,2
1,16.35,0,0.032538896,10,165.7842,8,1997,2,0,1,2652.5472,2
1,19.85,0,0.005264755,4,264.5884,2,2007,1,1,1,5829.7448,3
1,6.715,1,0.121832956,0,43.5454,7,2002,1,1,1,838.908,0
1,20.85,0,0.037403973,5,192.5478,8,1997,2,0,1,2906.217,2
1,12.6,1,0.10400212,3,79.796,5,1985,1,2,3,4074.696,1
1,17.1,0,0.054162439,1,85.3566,1,1987,0,2,1,1775.6886,1
1,12.6,0,0.023876708,5,258.6304,4,1985,2,0,0,516.6608,3
1,17.85,0,0.065797601,5,147.805,6,2004,2,1,1,1947.465,2
2,19.6,0,0.047857804,8,45.077,1,1987,0,2,1,605.878,0
2,12.6,0,0.048703432,9,125.9336,5,1985,1,2,3,7158.6816,1
2,12.5,0,0.006765149,9,41.7112,8,1997,2,0,1,383.5008,0
1,15.85,1,0.06121988,10,45.6744,7,2002,1,1,1,633.8416,0
1,19.6,1,0.041563696,5,47.6376,6,2004,2,1,1,335.5632,0
0,17.5,0,0.098457814,14,171.7738,2,2007,1,1,1,2432.8332,2
1,20.75,0,0.108930629,13,160.9578,7,2002,1,1,1,1444.1202,2
1,12.6,0,0.03046847,15,254.704,5,1985,1,2,3,3036.048,3
0,9.3,0,0.073288275,7,189.1846,0,1998,2,2,0,382.1692,2
2,17.75,0,0.097692448,8,242.4196,6,2004,2,1,1,5543.4508,3
1,17.0,0,0.135944247,6,171.5106,9,1999,1,0,1,1539.9954,2
1,12.6,1,0.123089128,13,63.6484,4,1985,2,0,0,65.2484,0
1,4.555,1,0.034328578,5,110.1544,1,1987,0,2,1,1230.3984,1
1,10.1,1,0.089688978,6,225.5088,0,1998,2,2,0,1342.2528,3
1,20.7,1,0.121709653,5,119.7466,9,1999,1,0,1,2003.3922,1
0,8.785,0,0.020618957,14,153.0656,7,2002,1,1,1,4170.5712,2
2,17.75,0,0.163548055,8,239.3196,0,1998,2,2,0,723.0588,3
1,12.6,0,0.178192864,4,54.9956,4,1985,2,0,0,109.1912,0
1,5.465,1,0.048625599,0,129.2626,7,2002,1,1,1,1311.626,1
0,12.6,0,0.170213676,4,89.5856,4,1985,2,0,0,175.7712,1
2,12.6,0,0.113387677,8,156.9604,5,1985,1,2,3,1584.604,2
1,17.75,0,0.058168807,4,249.575,0,1998,2,2,0,499.35,3
1,16.2,1,0.016650191,5,97.4726,6,2004,2,1,1,1174.4712,1
1,20.35,1,0.151044881,10,79.2276,6,2004,2,1,1,649.8208,1
1,8.185,0,0.038948125,6,115.4808,2,2007,1,1,1,820.2656,1
1,20.5,0,0.020688969,6,88.183,3,2009,1,2,2,719.064,1
2,8.42,0,0.112249781,8,64.3168,6,2004,2,1,1,703.0848,0
1,10.0,0,0.046116319,5,141.818,2,2007,1,1,1,838.908,2
1,7.5,0,0.050957715,3,122.4072,3,2009,1,2,2,2572.6512,1
1,10.6,0,0.011111714,1,43.8454,7,2002,1,1,1,671.1264,0
1,20.6,1,0.077029195,13,177.2344,0,1998,2,2,0,892.172,2
1,12.6,0,0.017344679,6,230.801,5,1985,1,2,3,5283.123,3
0,16.2,0,0.019457372,14,153.9972,3,2009,1,2,2,1246.3776,2
1,20.25,1,0.012063121,3,183.5924,2,2007,1,1,1,2406.2012,2
2,12.15,0,0.079755214,8,36.6506,3,2009,1,2,2,493.3578,0
1,12.6,0,0.074830794,13,125.9046,5,1985,1,2,3,4482.1656,1
1,8.21,0,0.044917289,4,88.5198,6,2004,2,1,1,1133.8574,1
1,6.63,1,0.018310142,13,57.7588,0,1998,2,2,0,57.2588,0
1,6.935,1,0.041247932,13,101.8332,1,1987,0,2,1,2255.7304,1
1,12.6,1,0.0204702,4,88.254,5,1985,1,2,3,2510.066,1
1,15.0,1,0.161404914,3,185.8266,6,2004,2,1,1,1844.266,2
2,7.825,0,0.186067862,9,255.4698,8,1997,2,0,1,5073.396,3
1,10.695,0,0.057792343,6,61.4536,8,1997,2,0,1,428.7752,0
0,12.1,1,0.061270647,14,53.2614,9,1999,1,0,1,386.8298,0
1,8.945,1,0.087823675,4,261.091,7,2002,1,1,1,3418.883,3
1,8.975,1,0.05281112,3,86.6224,9,1999,1,0,1,1704.448,1
2,20.2,0,0.112495847,9,124.4046,9,1999,1,0,1,1120.5414,1
1,6.76,1,0.029100745,6,80.696,3,2009,1,2,2,559.272,1
2,9.0,0,0.019546214,9,168.1474,7,2002,1,1,1,4211.185,2
2,20.2,0,0.112549008,9,123.1046,7,2002,1,1,1,1120.5414,1
1,15.1,1,0.019917598,5,129.431,1,1987,0,2,1,3505.437,1
1,14.1,0,0.089817198,3,142.7496,9,1999,1,0,1,3528.74,2
1,20.2,1,0.121442754,13,94.9752,9,1999,1,0,1,1342.2528,1
1,12.6,1,0.069250192,10,232.9616,5,1985,1,2,3,3515.424,3
1,12.6,0,0.159193194,13,92.712,5,1985,1,2,3,3635.268,1
1,12.6,1,0.023209537,4,183.3608,5,1985,1,2,3,6064.1064,2
2,20.25,0,0.148372897,8,108.8938,7,2002,1,1,1,3644.5892,1
2,20.7,0,0.065689432,9,149.7366,0,1998,2,2,0,151.1366,2
1,5.15,1,0.061301149,10,122.1388,7,2002,1,1,1,2352.9372,1
2,12.6,0,0.117825569,9,43.2796,4,1985,2,0,0,41.2796,0
1,12.6,1,0.04152307,6,124.3072,1,1987,0,2,1,5022.7952,1
1,10.1,0,0.024201905,3,114.915,9,1999,1,0,1,2796.36,1
1,15.25,1,0.066269294,13,179.666,2,2007,1,1,1,6471.576,2
1,10.5,1,0.01100413,13,167.1842,7,2002,1,1,1,2984.1156,2
1,14.65,1,0.099113429,13,52.8666,6,2004,2,1,1,461.3994,0
1,6.885,1,0.140008554,3,108.7228,8,1997,2,0,1,2542.0244,1
2,7.285,0,0.031278532,9,176.0054,3,2009,1,2,2,2626.581,2
1,11.1,1,0.05373063,6,165.1526,1,1987,0,2,1,1480.0734,2
2,12.6,0,0.025842951,9,48.6376,5,1985,1,2,3,1677.816,0
1,10.5,0,0.052555346,5,89.683,8,1997,2,0,1,988.713,1
2,12.6,0,0.10178199,8,104.699,4,1985,2,0,0,103.199,1
0,20.75,0,0.021293097,14,151.9024,7,2002,1,1,1,2732.4432,2
1,12.6,1,0.124668026,13,261.091,5,1985,1,2,3,5522.811,3
1,11.85,1,0.050043472,6,164.6526,1,1987,0,2,1,2137.8838,2
2,14.0,0,0.024468806,9,41.1454,2,2007,1,1,1,503.3448,0
2,20.2,0,0.01181025,9,154.634,1,1987,0,2,1,4287.752,2
2,19.0,0,0.027028323,9,127.0336,9,1999,1,0,1,3962.8416,1
1,16.0,1,0.172615327,13,154.5972,1,1987,0,2,1,1869.5664,2
1,12.6,1,0.06871772,2,155.563,4,1985,2,0,0,469.389,2
1,20.85,0,0.032421521,0,181.666,1,1987,0,2,1,1438.128,2
1,19.0,0,0.127983545,13,107.6622,1,1987,0,2,1,1270.3464,1
1,13.0,1,0.070288365,13,64.3484,6,2004,2,1,1,2218.4456,0
1,10.0,0,0.076755106,5,141.618,0,1998,2,2,0,139.818,2
1,17.5,0,0.052434201,13,103.999,6,2004,2,1,1,1857.582,1
2,12.6,0,0.053413906,11,181.766,4,1985,2,0,0,179.766,2
1,19.5,0,0.083019163,3,180.2002,2,2007,1,1,1,5193.9058,2
1,16.1,1,0.080010553,5,124.2362,0,1998,2,2,0,377.5086,1
2,8.6,0,0.069403341,9,91.2146,6,2004,2,1,1,2554.0088,1
1,12.6,1,0.025616191,13,188.1872,5,1985,1,2,3,6239.8776,2
0,20.25,0,0.036326064,4,220.1482,8,1997,2,0,1,3066.6748,3
1,9.6,0,0.085434195,0,105.028,2,2007,1,1,1,2556.672,1
1,11.1,0,0.010658153,3,83.0908,9,1999,1,0,1,1593.9252,1
2,13.0,0,0.041994899,9,254.7014,3,2009,1,2,2,5100.028,3
1,12.6,0,0.011556919,5,94.741,5,1985,1,2,3,1641.197,1
